order_id,product_id,seller_id,price,shipping_charges,sales
cLyK3gPLk894,Bp2UR8L9Q9VG,2a07LobkzHUx,140.5,64.29,204.79
jqGAmw3Vokpb,cwyXDDyHTPLV,cnRUSXBmaGmE,137.88,2.46,140.34
LJ6nUZ6KJXQg,VDEBigGAwD3J,RKad98cTxhSb,2689,123.02,2812.02
8c6W3USm3sRd,1WpAJOFFhR8N,73jr4z4JJLzT,509.99,34.33,544.32
EF9XwqJ2iQ4c,2Sht5Ify9u5z,yJyItN8uakce,1899,47.55,1946.55
7rB510jLWSRq,9NwzO0Pm0fDM,r7VxefoTVHbb,4099.99,33.91,4133.9
xTq6Yj2tWTEA,g5HmqR0vCjLb,9T57uT5NnFAO,324.3,133.81,458.11
rfleqVzCptYJ,2qGuTw384dR7,sctM1gOcIn3a,47.57,25.95,73.52
9F8uXQ8h2ApT,iyzjDvIT0vCb,TWD6Ne7m1WnX,48.9,34.33,83.23
eALxg3AolZu6,bzcyOIuv5ueu,QUdLxWDyxtsP,128.99,19.4,148.39
obcf5dzpNGva,D7OeHeIrEHpw,Z3ItiF01VBhY,359.6,31.16,390.76
dEM6Ylni5de7,POprhFC2q3I4,dMvfk1IQQJPl,34,209.63,243.63
Z062Oe2tiHBg,bvLsWH2vSHu3,hW0hOWn1bvpH,56.89,7.01,63.9
EJSN9ImnJ7oa,V8vdZNCgQIIz,LLty41IbV7xo,235.91,35.73,271.64
L0kCCk3Zsg53,NbBpPuSUVaD8,16pMg4KJ3hIj,42.89,140.52,183.41
7ZUhCXao9zdV,D81FXyWF6BaW,2ZJaGRSW74BZ,227.8,4.33,232.13
vUq5GAmDa0dM,SLTlrWtcYt1m,r7VxefoTVHbb,692,46.76,738.76
BMFeZwpgvCmq,4GbRhDDFlAxC,YMrGxrx6sgcK,630,150.56,780.56
om5S3UNtvFuf,5T7qtwpzekJy,MzglQpTRHvOK,228.91,19.69,248.6
zxi5WzSAtQEI,v39OtBskmPKj,BfK8XAwCdM0A,0.85,22.18,23.03
jHepsZCuMuSl,jLzyTN6zQbOH,A7s2wiNKJ3HW,126.64,7.52,134.16
DGMgq7Ka4fdU,Y6z2ccr6ILTJ,g6AdzghqF6DD,782.25,25.85,808.1
XHgEMt53Dg0X,TLdnzPVXxn64,qeM9i4J3ypy2,61.2,41.83,103.03
yJKAsT9GSZys,uQu1f2v2tf8z,MdWxBEep7ZnV,157.4,87.87,245.27
kBPFLMINCy3f,MvPBD3Y8z9BB,3Xh4RtSUHhaT,48.65,65.24,113.89
yr4dOpif996g,yuIQ3aDQUEnM,XoReeOEjvEuw,599.39,34.33,633.72
Kgkk3LKloZHL,wWO3PNfgFENE,vufOqLeaCfeU,137.88,41.41,179.29
fP8uGgvpTsya,10CdCi3zYLWu,tjn9TXOjEGlU,419.9,7.52,427.42
aeCrcZBA5BPr,77CHRsfsfuvy,dHUHvmn8Gewy,109.82,55.54,165.36
QpRasZtQAuaE,2Ujjjt7NKTIx,3Alp7oIhUtGc,488.99,39.59,528.58
28jAWExmfEuc,wOCZW9Fu8Rh3,ZsDn106jXrgr,52.98,44.81,97.79
ge3iVDTb4cja,ZNl6BY792DHN,2cg7E5j1pzxq,121.87,7.56,129.43
lUzM1FZvN8Eg,EG4wDSpFyTth,TuPm19CMKvrM,319.29,38.84,358.13
5UJAVSgTPK14,12xwiwiHjavn,8CQ9epWunOJD,34.93,50.28,85.21
hz2w4j4xHZQH,N85IReFu7Mxo,f9ZjTvStsXQw,56.89,50.83,107.72
65cKDEQvjFpT,1Znz2In1ofhv,16pMg4KJ3hIj,35.95,28.93,64.88
jtzf6gEMICm3,Y9RZLlJmz7ht,lbmduirZT5rh,18.04,63.92,81.96
s4JMEqbLtx2I,5J7az1rwth4i,yGbPyLPc8PmT,1094.04,21.51,1115.55
ek8xcsgKR8UG,CuuGdxKy1LHS,9fFFM6RBxCkT,169.49,64.41,233.9
fRdW8UCqZMq0,TOOtACwCpI9S,SSiPMxP6t9t9,509.99,47.73,557.72
6PQHWkUDvq0v,PGdgxYJehTpG,ueM7EuTl5j8H,252.9,6.87,259.77
PZlOHkZfKVGM,8hrs9w9TwtfN,WTbhLip6Y9IF,1277.5,49.05,1326.55
xGaCt5jbCceS,DXeIJE6ARr3Q,XePbD5Ocm6Yk,244.69,194.55,439.24
mlgFXzURmDnu,qc7qsR0EwKsu,QCEl6L6sv1XO,1476.3,114.2,1590.5
v34RsIkguN4Z,f5Zq9VTWxmds,3iCpHGLu1n7h,692,51.02,743.02
Ly944UTNbp4m,23A7htX4Zj8y,2a07LobkzHUx,266.55,55.54,322.09
rFPqdZc1JkRt,9JpnVxsP6oHW,hJJrlnX2dOy7,453.7,32.34,486.04
D78XtzXDa9to,fJOMyLSpholI,ruq0u2ZpAMDr,127.77,24.63,152.4
RJ4VrabCKjdM,SLANLZkCbYI1,Mhg6gqpiKkO7,26.99,30.66,57.65
TvI1L15vu3xt,Iahffs7ZrqUY,NFUo7mzHc8co,100,31.8,131.8
NvsNsfRm6s7p,em3HM1GpHKEn,7aCGgNx3FvdH,136.9,14.87,151.77
F1KRMG0qaDPB,SYZTBCjAL5iQ,l1pYW6GBnPMr,44.98,34.33,79.31
DbkOhieOY48k,ro08JPncYzLh,r7VxefoTVHbb,4099.99,67.36,4167.35
GiwmR34mOtKI,m2BXGAfmaOtK,k6Ksam5fmXKf,28.82,51.21,80.03
REUBgaC2Zra8,BmNHUGeDp695,G5hEs9K6P6g5,193.25,29.6,222.85
kPq8RAEWGw9I,WWzH6bAglTBh,RKad98cTxhSb,179.38,7.71,187.09
BIxMml5tEuwN,CCrvoBA46CNs,EGW4UK5bOeEZ,148,11.46,159.46
ChyOGFDs8rEA,5cBc4ZgWfgiO,ZsDn106jXrgr,44.98,67.11,112.09
xl57vIKH6wAQ,N9s6cGU1ivm0,lbmduirZT5rh,169.99,29.07,199.06
Jnu6AWN63ZGD,NOt1FO6Ocb2f,2Vzr14MB7bRD,849.5,37.91,887.41
9LuD5ws6wt0x,J5khsr8XxuLO,hLzo2H5Hi4Td,749.9,6.6,756.5
6MoJumRg6K40,T58tBW6zFi3S,K0qPVGdA91KO,1094.04,38.78,1132.82
fkqidGKLcbuD,4r48RpCRT10v,iAHv4pnPzV5r,14.6,20.9,35.5
yZ8mgJgYIpUB,oUaq0Emczjrp,AHG0TE6bRNNY,215.42,13.92,229.34
3gW3f1ArLQZL,YW1FbriDaiXo,77p2EYxcM9MD,139.99,39.5,179.49
PBErCnRAyWt2,D5OSHmSvoDVF,zYaXg5ZyZBmH,849.5,12.63,862.13
CmJL0HRNyJlt,f9CB8rcpvm21,hLzo2H5Hi4Td,231.27,26.59,257.86
OiAJc4yzyhO8,OXtbJBBOUaaL,pGCmy66sAwT0,457,110.14,567.14
RKvKZLwKILzn,UZQyp4CdjAIi,dHUHvmn8Gewy,692,48.82,740.82
F5F12TebbHpm,aKKYPWQfjnof,qI9UblMbsm1o,44.98,38.66,83.64
VyGwIeLIpaD8,d3ZkJfJnOcIY,HaUIinFOemaU,23.95,16.33,40.28
vzoA7EcD9Ibi,GGdDyJYnQ33x,vozTKf0tG9Yi,29.95,47.89,77.84
x9etOC9D3y9d,mYYGFVCYyUnh,8cMMpAAFEsxE,26.91,25.87,52.78
rmJaCZ0mzEma,vLAeozIYc7kD,QEXu1nUd3VzB,82.91,46.31,129.22
vb2O9jlzGr6p,z65umfrRvo0f,N3mXcgGOiRpF,95.03,13.01,108.04
72YreILIH75F,xnTJMQvvzAgv,oI8R7WsNWWBc,56.7,64.48,121.18
rkmalJnL713Q,FOdgABJRGXrS,XLxN4hdOlYco,820,32.34,852.34
2WOhpdexP621,Degfzq604l4D,1b6QwEUEjB7M,1094.04,12.22,1106.26
Dq6i6AnqmIXu,tEjoHkDlwfgW,XePbD5Ocm6Yk,49.99,62.86,112.85
aGRdXIlSbwsE,QCAiaLSyGTa2,zPSCpHFnSfys,124.85,51.38,176.23
tWU5DeBDlCHI,Qq3ZO9dFikWd,yWBcmXHhf5dK,12.35,26.47,38.82
ts2YjvxU6uzT,EwadD1Y3PrwV,Ek6ADNUZ7ej9,148.98,31.76,180.74
XGb0UsSlJJ9q,8NMpcxobMD46,l1pYW6GBnPMr,779.9,6.87,786.77
RSgcznT1C6GF,rpc533nr2KMl,4Qi71ZsjOJIX,125.46,22.18,147.64
MmF1ROmpeNMC,jH5jFTXRGx8z,QgSPgHi2XQs8,157.77,12.28,170.05
wAkdQIEMmbSo,89oT9Pz9eQaA,FcrnIEqLCqVq,26.85,23.07,49.92
81GMVFMB51hE,MXIDpBL8zOVA,XiLZgWSbLbMn,849.5,8.85,858.35
72YsEE90w5w2,9pxUnFNeFSgF,WAAcSp6sVIZZ,83.49,0.62,84.11
O365GhCHGxMy,p7cDp3qBJgB8,vufOqLeaCfeU,399.2,32.34,431.54
o7z7wohgeCZR,necrrbMNcbik,8CQ9epWunOJD,820.05,15.05,835.1
LKbV2uE4Idne,cjZ4OtQAYbu8,VyDYXaRCd51S,692,0.69,692.69
2J7jmFqNw5f6,U4mv7dmNVM83,ceLyg2V6lyl7,9.95,15.67,25.62
RDuUwNNvzJbR,C0RaLSfjaQov,JcRdnPnWEDp7,114.97,3.9,118.87
bYkHiqQXlN1K,MLHXid4TX74N,56DLys9ECuwq,13.59,30.34,43.93
pzf8aRASY0R1,aUkFzwDEfBTb,7KovPWNcMm5O,33.41,79.88,113.29
UWWXk2q24ggY,KtcZsV9XK69a,EGW4UK5bOeEZ,319.29,26.9,346.19
QXCW1kpq9TLc,orUwK0JfotYQ,AvTLykupHOIB,36.5,47.55,84.05
duEaHEFiEZha,26TCLiuQ4VRT,YVBAT3QqF9Qj,282,77.6,359.6
miObNjw7mX2q,h9taIcBAbjyr,J8unLpEsTK44,128.99,35.75,164.74
JxeFRcNj2GNw,VDVv8drmg6iu,dMvfk1IQQJPl,41.98,3.6,45.58
iWLmxNz9xkzo,897kVCNGEJYm,ux1d7N0zioFv,319.29,137.13,456.42
A6xdIol4dJLH,ldrI9pnYJQcv,T7OJcZtdnwO5,56.89,24.24,81.13
yHD8R27v9bLm,l2k1XPbM32KE,Ivbw25fb5t2Z,71.8,29.34,101.14
fewUWT8YJfBL,a3O7KWdsexjY,tNJnfkCxzhmN,117.56,78.84,196.4
BEQD69YtElbO,l0Q038BC2u3G,5Tuxay3bG3t7,509.99,2.46,512.45
W883pN454zIH,1slxdgbgWFax,3jwvL6ihC45G,24.1,34.33,58.43
iiwgWiEmbCUd,mqrnNPLgsDKO,4SRv5bbOf4fh,128.99,43.69,172.68
V1S6R39uLliU,W6lXkVSI9mPq,0G3Q4xIWFhMg,52.09,9.5,61.59
FOEnEGiTFtDX,Pv8in1NbyKiV,Mi2ZCclAh7t8,53.89,17.16,71.05
45m4EoQ0snud,NsfeYmlD6FXr,0IrmNDkZ8lJi,127.77,54.99,182.76
OOjSXHL0dUiC,1NYZcmVRoVB3,WC3AzGT7OMa6,21.73,6.87,28.6
fVRHe5BcW7mP,EFaE4cFPVRbh,ftbUjJ6Gsazg,574.2,78.06,652.26
FGehQvw8sqcr,vRBG2u56DNDW,CeQVeM8DRYiN,887,90.82,977.82
b2EFDAgcuzUv,PBcGyZdjVpG0,ruq0u2ZpAMDr,820.05,25.13,845.18
d4IdzhZkKpH9,lfy8DS7b1v6q,hmS6KkvxMbyF,819.9,47.55,867.45
ox5731oW6y7t,EsjZXaqqL5SG,oGYw3FCx0i23,72.4,32.34,104.74
7Cpnt0ZfRIK5,639iGvMyv0De,jWzS0ayv9TGf,264.5,53.29,317.79
yOlURV5fFaxS,E2e06ABe4gD0,xeWVu6d99qTQ,69.33,8.79,78.12
GsMyTmkpLmhp,pnUU8DAuFMxG,uEFXsCQR7sKo,91.77,18.01,109.78
FcBpe4UVBDDm,WK1qqPNV6WSk,nOpV5DDruGvj,68.2,59,127.2
QUq43AOw1DcO,o9EbF2enslVk,yGbPyLPc8PmT,33.41,24.64,58.05
Kr927Qh5twQP,w8hSTrSXPDSx,S90X9Xu5i9LT,182.9,47.55,230.45
RzN2m4N1lHxN,fNWUH00RcbHJ,fLkrsm0c0gUu,42.89,22.47,65.36
T3o8bowOw36W,82q5wsKWc0iT,V3iKL8r9W9NR,247,20.11,267.11
wAdnhxdG9K4Y,OLvJzRnC2CJy,LLty41IbV7xo,194.87,120.19,315.06
uJxby6FWzi6Y,iXtoDlcnEixV,yWUu6WhwFUAg,135.13,36.51,171.64
ocM0Q64qs94r,NyWZePFY1rGL,J8zCrgNURNmv,849.5,44.07,893.57
ZWTTVlz0xGAa,Ywy3TrDbMKtI,UOGIrJtSldvd,0.85,6.15,7
vfJOz30dtuMc,SLTlrWtcYt1m,r7VxefoTVHbb,692,46.76,738.76
sVpWUWZzFKeN,7ymC4wrimXhe,K0qPVGdA91KO,137.88,60.81,198.69
PTNA1wjjAbZA,JyBhiUYADnbo,V8Stg8HdXCTe,395.6,36.83,432.43
866Vw49l6Y5w,202tnP7Gp77m,wzGY5bxLJ24L,16.43,27.54,43.97
sS3te2Jr7jRY,B44VHd81uVz9,psjaOxNmyyAA,2589,8.81,2597.81
zrcUbF7KwMIb,bFjscXcrwytV,m6IJZtqbZBZn,134.57,34.33,168.9
tGc0sos4xCK2,RokqYzTZLpwY,4rtH6c1PSmrF,60.09,69.94,130.03
qsHTOnAnjy5l,TgkrpXhO6GOG,9j92elkDUCoM,62.2,67.48,129.68
Du1Nocca9V6J,uLLFfxMoB9YX,7JtHJ8kiNtes,820,133.37,953.37
rO5TEBu2GwSK,8dh7Ngu5YF6Z,kJEFisr2CqPX,62.83,17.12,79.95
V5mxOc2URuvq,4pl9924ddSFx,n1qBLUpDVOLU,849.5,28.36,877.86
UUhc8J70XwxS,ctbAl7KhbiKl,AHG0TE6bRNNY,125.46,21.91,147.37
umhbeacUX6fg,rcNSjKBpSmYZ,deIZivgltbC0,15.27,12.07,27.34
QcLGmLjyEgQD,9FdpgOJQOtor,Ko3LWNo5BK3H,692,25.55,717.55
2NCSEtDrAK5M,QRetaWVlcyLq,hZDPWQ7DEz8I,93.97,17.44,111.41
qlJL51HuR7k6,r9kwpLShZbzQ,BfK8XAwCdM0A,55.55,67.11,122.66
kjNAYbkJPjGt,sCONCvmO1cEY,0Mzbc3aACMOQ,19.3,43.5,62.8
ScLhwtLpJ5dq,FkDNIFiX19cI,8rHUnSQeQcMj,77.08,28.69,105.77
DTJJXdhWOtJO,nG4ODO1G82WU,ruJhmKntc1UQ,125.46,29.23,154.69
D9m86RDEnmqs,iRjxfQWKSoLu,M2wsCwOrO9wy,58.19,58.31,116.5
XXdd7d7bGBo3,s284eb92Zw1i,UmQttOWjmUMt,95.03,60.35,155.38
jk7FhoijutUF,qhZy6NjHA2Hi,YVBAT3QqF9Qj,89.1,24.81,113.91
1AfaqbXURb5U,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,18.4,75.29
hL74B6PHFDj6,Biwi1BNtUB7l,r7VxefoTVHbb,692,46.76,738.76
Nm0xBZ3LDTL8,Ma8v10CCMLqa,DHOPtCppeECW,849.5,8.85,858.35
dxhENMcNFgzY,ZvqpPIcpiYHc,ItYhqrkUww7D,154.88,51.06,205.94
LnX2JFifKo2w,J6ZpC7sMScFq,QhAQIjqbj3Ou,153.78,29.27,183.05
QK5nGA0MuCL2,iYhf800PjG8z,zvCVcKLz2QQy,76.99,24.36,101.35
cr6Vy3nPrA28,aMd9lqh5Mh0Y,fPCae5a96bO4,106.74,96.55,203.29
Sp2DX33FMwIz,YUJP7KmYRrpd,WG2pVERAEzeW,358.8,49.27,408.07
uUo1nQnmnB8y,QFTWw9VD2QzH,sevytuBWdSFl,125.46,75.81,201.27
VCO84mKkxhRl,WixYLdZoMndW,YLyaKG2mxBfu,49.28,14.18,63.46
N6r2FBBXLY2R,IhkZppr3HvOA,muu9kTYCFqMN,53.99,113.01,167
Oyzh94BDwX94,3AJd0h2sh8S8,WjEwhmsH2ERN,9.57,13.49,23.06
K575Yl5ISPAs,RfD3934fLYV7,05nIYpVrMwiz,29.59,20.39,49.98
vcfignrZI0aA,Xxq8PeKAvvWi,XiLZgWSbLbMn,399.2,67.11,466.31
OsXD8Uf3eI1n,Cf0ozOaWfJyb,MxsQfJ8V3Wj7,820.05,20.9,840.95
2jHdfPbynWGP,JUZSyxq6s6nI,TBkUw9PKrND5,17.95,18.54,36.49
CuOTTCBmY58X,K2G0YWCAUbX6,ux1d7N0zioFv,84.65,16.46,101.11
FguNrXBwFmuX,F2ZFaPrChBnM,P2nCHWuo0HC0,23.49,47.85,71.34
Br8byrk5ltpj,OIs5f5GmNPXR,EGW4UK5bOeEZ,539.92,9.32,549.24
DImPYm4jTRKh,hvR4FDaH3UWu,l1pYW6GBnPMr,820,30.66,850.66
tPTcrEMvFncl,JzNIpKRuoBHK,O04i82YS0uAJ,53.99,21.91,75.9
jW5nkP412lUq,3NqWvG9ahNxj,bI5cDrYjs9Qa,55.55,34.71,90.26
GSsxLaD7QeJy,qKdBzmQEGR6b,TuPm19CMKvrM,126.69,47.55,174.24
unGSGeL4Cu8Y,M1ijntNo3oBw,2D45knxekXG0,26.91,37.66,64.57
nJ91q4pBcCJ3,mWyTbqd0NAJH,vxQT8FlJeDdN,77.08,29.27,106.35
o2enzkCzohQc,cKboTGrWp54z,OfafuCsnlLjb,509.99,56.8,566.79
1C0DbR7YtuCl,L4Aa276PFPp3,oAZOntQn2tEJ,517.65,43.31,560.96
jnyIGPUHAhJH,5XyF6Al83MtA,eOhcPgdVKUYw,66,32.34,98.34
32JH1wGVgvC0,ooMfhtJJiM8o,xeWVu6d99qTQ,419.9,6.87,426.77
ydyFRBCfSqsD,ggC7I2MUYd9d,n8bg8T464bPn,816.9,20.9,837.8
kzEYpdnwH2kC,sTOO8RVv8mcq,XqqjgjqJKquz,151.9,56.36,208.26
cTwb0GhxEMHP,KvidPAEAVI5p,Mhg6gqpiKkO7,42.89,49.72,92.61
9gTbUl9loRxW,0v2zJp8ispk6,f9tu6ULae8aj,161.14,47.55,208.69
00nbHf60HtyN,GmgXGONutNxg,BGPWBRIq3VJB,28.7,12.63,41.33
oSJbkDHmfgvx,HMryprA6nfPG,ruq0u2ZpAMDr,849.5,30.8,880.3
QsSx4YSHvPpO,xynS4JICFcfZ,A7s2wiNKJ3HW,19.7,39.07,58.77
2OynwkDu1KXu,ro08JPncYzLh,r7VxefoTVHbb,509.99,17.38,527.37
zRZvnRJtWvzg,m2K4UEltHT73,YZefkqPxwMyU,820.05,70.82,890.87
Gib70jtdApoa,uyECH77jQDKv,9glrjePowgzM,142.14,44.63,186.77
RXDFc0Bl0RaB,CIl0UUiVwCjf,ZsDn106jXrgr,245.9,30.15,276.05
jMxj8228TSt0,DruLkZa379O7,MdWxBEep7ZnV,91.6,41.41,133.01
BHKurtUEz275,mUzVm5ukrxKM,HQ4j3Fr6B61e,120.38,50.65,171.03
CS9LirxxtZ1Q,NAlQos6Zwvnj,NFUo7mzHc8co,226.6,79.33,305.93
pcyfzmcX1BFx,FMo9wfhsjhWq,J23EhPqh2efY,344,40.4,384.4
B3BY7WqIYjDH,bBSirp0JG1H3,oMX7XDg7PCkP,58.1,78.64,136.74
LSVTgYDPbtiV,VDEBigGAwD3J,RKad98cTxhSb,261,33.86,294.86
tQ118cykRe7t,Pj1SHZx4sju8,I4ffj2osK42R,220.99,30.95,251.94
Bys5MdsTBwKO,h4hCC4X56VHi,ZsDn106jXrgr,98.9,62.02,160.92
JmPgD9m7pDiG,0vbEvli2JYJu,RKad98cTxhSb,95.03,60.35,155.38
zMwSpKewFJJH,YazmLzmhZ8kw,dxDwXfkddQX6,193.25,75.81,269.06
Kkc693Gim6qT,gCcVSdlEOuof,Djfhy4pnkKOC,188.8,87.99,276.79
JcWX53auwhy7,d1EyyeW2ZFHU,rFT13UJuGo0Q,2199.99,126.47,2326.46
fbUWx1UFe15T,hYoxEbIqHFom,4cJY064rRFhL,231.27,37.24,268.51
LNoWTSjc9CiA,HCmEWBBotkVb,0cnXhOqSeYuN,116.11,53.29,169.4
1nRr9qYDifp0,Q41oLMIfTrzG,2u7k61LiSKc4,719,41.61,760.61
XlrqEHtRjJmv,WG5ETa1umNYo,mlEXWDSLFI8W,210.99,83.66,294.65
CyFr8F6lpbky,yZJweQSasMAW,yfNN6zuwypOw,17.6,26.97,44.57
ErMxeuOFtBb0,sW6tMAHux6f6,yGbPyLPc8PmT,106.74,75.05,181.79
Z8yTG097TZnO,1edaUIVffPFF,coi9xkdo66JI,34.08,28.61,62.69
EFe3srSWvdQN,vcnO5bd6PTFF,y2wUonMtvOnt,176.99,20.25,197.24
weJHW6FJjkXg,SLTlrWtcYt1m,r7VxefoTVHbb,509.99,17.38,527.37
DQbBCtN9SMZ8,edvL52sahEJo,n1qBLUpDVOLU,37.88,8.63,46.51
mBo15k3ABBhG,utVPLgd1LM3F,yGbPyLPc8PmT,1899,30.66,1929.66
vRDzMRr4LW7v,9IuDNWp6EECr,9G9sbLy1ABkN,849.5,27.36,876.86
lik42KXLYddQ,SqyzBAMgAATa,EYkrataHinED,142.2,50.28,192.48
HbJpimxcnQj0,fv7KNAysdXlN,MvBLo1GhlfWv,2.2,20.9,23.1
yJnS64YRKjFS,QbdiJ1r7f2am,oQVTSf8CyApg,36.76,51.39,88.15
cB64Nr84WvVM,nEbf9AiTqSIV,nKBsxjDoWKEM,879.33,47.55,926.88
vwjXeCfiM8sX,i0c0yfBIxyo7,ImomkSifOhRo,60.09,69.94,130.03
4pSoKaHFnaUg,bbeo9NBnrCrH,QgSPgHi2XQs8,193.65,47.55,241.2
IuvXKBZckjIu,6Tb9WoPl0WnK,iuyMl9KgXugg,83.36,32.34,115.7
FdbAF2DhkrXt,9IV4fy0O4aX7,ZWM05J9LcBSF,1500,32.34,1532.34
TAcC6yFCWffW,m5AG0HrRPH1c,zgxmymXtWiKO,53.99,47.55,101.54
kIeuvbBs4PYy,ZiJFVvgJMVQF,vDmtF6gSG8GP,38.95,38.53,77.48
STPA8G9p5P8R,D2Xdv9Cw4PfU,BWczKEOZMEFy,2899,36.51,2935.51
aI5bzqLbOYx6,lNVG5bOa02bw,NSTd0PXlulDm,18.04,32.86,50.9
CXMgUmwgqDJY,6mNEnQ71EJxG,dMvfk1IQQJPl,257.6,47.55,305.15
osx75Tc7Nz2B,Kng7s6klzhxE,coi9xkdo66JI,517.65,25.28,542.93
Hx7zVbXnIYwJ,MQlNR59cgOB2,yJyItN8uakce,37.29,6.87,44.16
0lnaWGlzHXY6,9aPApdJsh3xg,AvQwlyqYYJzi,369.49,20.74,390.23
qhS3ezljTyIn,2fxR4MY2a89D,l1pYW6GBnPMr,779.9,47.55,827.45
seiwcGGrnlmS,aW0urjKdhq8Y,COsMF55fuZCX,91.33,21.99,113.32
tltJK1dBZmN4,0pSAiEDA4PYq,k6TefnINF6Kt,789.9,18.93,808.83
HRr1ldCmOzqI,KrFDJTDwAQ5F,rH2EKLLsqvkB,162.7,29.37,192.07
B4R0BESKgg0O,iyQqQDYpgAU5,sK0zZtP1IXlv,406.05,28.95,435
3GmMXDwwC9V6,b0Q1ZbKwgdbT,coi9xkdo66JI,26.77,16.35,43.12
FlutjYigxvQn,yM8JeMNo77y7,vwVkix1BWWJ9,2799.65,36.97,2836.62
vEigEqUbLZTe,ZMcHqaiKFU8V,ruq0u2ZpAMDr,358.8,62.97,421.77
dxaTkfyrWK7T,kJrxmEvwOX15,giqDC4P2HqKt,597.89,36.15,634.04
RBU0ergxdme2,lCPdX3sl8yxc,8cMMpAAFEsxE,145.69,32.34,178.03
i3ht6SkPiGqT,gu52nUhbmETP,K0qPVGdA91KO,148.5,262.72,411.22
Ow7Ppnnnmuwz,sitGhdqpHZqU,C6WhdSZuLC8r,127.77,15.67,143.44
2sYcpbBhg1RZ,rKXoWNJxVSE7,0Mzbc3aACMOQ,319.29,34.46,353.75
xUIemoFMrkD3,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,50.83,107.72
rG2igLqOusfe,oYolpgMpzj1X,X5fhqRmuvQ9Z,311,27.46,338.46
VvgN1UQThnl0,0qYHcsiZhxdn,Uhxp4jLBVzJq,358.8,53.48,412.28
ejyotEf7rXxn,XjOHOrY0i6NM,hvsAdyG9JEKS,109.6,18.05,127.65
zIpfQszN900w,uXqtt8FPcOSE,FhUPbC0FEzRW,180.4,133.85,314.25
m9hYfoeUYV5m,l5zpJepfZhkK,o5xOkpiNsDP3,106.6,38.6,145.2
WFg8ilPw0n05,t2cv5m3Sgv96,K0qPVGdA91KO,1001,32.23,1033.23
PJ13dIQP1JVA,CwjDwlCRlfVF,SSiPMxP6t9t9,820.05,14.18,834.23
l58JD5TazJqm,EA6ZmPCrbZRQ,l1pYW6GBnPMr,68,34.33,102.33
P24Ua4oynOQV,XBEpnu9HfuRe,gmJ10puzztav,553.68,6.08,559.76
T6jBBstEKtNI,qc7qsR0EwKsu,QCEl6L6sv1XO,1476.3,114.2,1590.5
FTgVvbZByVlI,EoYzFcahKl6a,skSdK1oNLelu,395.6,44.67,440.27
F3uA0ukjWVsm,HWFPScjNcUVe,7JtHJ8kiNtes,133.05,32.34,165.39
G33yHwl9GbIQ,10CdCi3zYLWu,tjn9TXOjEGlU,419.9,47.02,466.92
qBZ2JOtDWNVy,3jEsNF8wXqKS,9pqN3E8r3heO,42.89,6.08,48.97
pz0wLPAdNSfs,zignDPiCCw9o,mAmnfqHkVqSt,730,24.91,754.91
kouIKNdVwzmn,Y74w5wq3OKED,AHG0TE6bRNNY,39.45,8.39,47.84
eF1Zp2oTklbB,ImXcl5EUQbrh,ZwPs6shk3lvP,128.99,7.93,136.92
6HPwYnTMVLsX,vHnEPJP2R48s,pgzEZp7qYHHI,125.46,72.93,198.39
0V0fPq7PV5nv,BNjRL6a9uPMl,ENekhljjhevR,692,29.18,721.18
P82X0AC4rsrt,7CEDkikn6L2G,RVYhMp9SYXjk,509.99,30.66,540.65
wJvszdUSq93j,qj0x0zMqV1QQ,3iCpHGLu1n7h,99.95,54.17,154.12
S4n3mq57IbxV,sAZlZF7GJJdr,16pMg4KJ3hIj,820,47.55,867.55
bizrSnzIN90f,LF2g0EHpUTtX,no31OmqCal1K,223.51,44.29,267.8
4fJjQ4SQk0wv,17ZyxtmHA5l7,FhUPbC0FEzRW,101.75,29.15,130.9
KGoKyttHFt0P,Vcd2rQg6p65u,ruq0u2ZpAMDr,106.6,21.23,127.83
aX1o1YKzy4QF,1cl4FDGnIim3,OnC6iPAbNc8Z,676.97,11.46,688.43
AvMquOqiGRnj,Wu7UOs9J0sln,T7OJcZtdnwO5,849.5,58.28,907.78
VVPuwSfsBOxq,K2b36rl3VZBc,qDTAAHLeRVYP,95.03,22.56,117.59
YsNXLIjuvUrE,17i81fGT1pa0,MTCYzcZ3QMv9,50.4,67.12,117.52
35dq6wpxg2AD,gPWIntpUSTWi,A64LphPIw0tx,159.9,3.71,163.61
6bqmQpiZwJVN,UBpmww4s9Gi4,QUdLxWDyxtsP,276,25.76,301.76
vdSCn1U9A4sR,BUT9MlE39J7j,UGCjf2WS6Uvy,1129.34,51.2,1180.54
YJanLXby4AXS,1Shu25hw8jmU,eOhcPgdVKUYw,266.55,12.28,278.83
VOurmN3GPubn,oJ30elizQAJh,WTbhLip6Y9IF,142.14,142.65,284.79
Iv1b5gWxwOon,UXjETaNNVI2Q,YVBAT3QqF9Qj,624.75,1.67,626.42
ticvm9UJ2J7b,2BQrcgZUopCY,pUor1SxgfhQH,148.44,38.98,187.42
u0YILOBpnTdz,3YubQNU6lgS0,YlP5976VHgAM,109.6,47.55,157.15
ZJK2X6X1V6IF,4gSpU6As2iIY,3KuTukGXgD7C,82.91,30.66,113.57
