customer_id,customer_zip_code_prefix,customer_city,customer_state
Vq2f36XEV4VZ,62190,niteroi,Rio de Janeiro
4TYruAJbou3Y,89291,imperatriz,Maranhão 
YJlBxTiX68Av,12952,belo horizonte,Minas Gerais
9A4hNIG2remM,89818,Rio de Janeiro,Rio de Janeiro
uMopBR81ADlx,5514,niteroi,Rio de Janeiro
GLTjbHRqmhMt,36227, São Paulo, São Paulo
6N2ZrX1p5Y5n,19020,Mauá, São Paulo
juVIzHJPQFxj,57081, São Paulo, São Paulo
2Oox5TMdyixt,74937,ouro fino,Minas Gerais
Rph9ZMKIgEnF,35420,piedade, São Paulo
EQgZJs3yu4ZK,26600,Birigui, São Paulo
5rKHuZSK2DpP,28380, São Paulo, São Paulo
ouKEwIYqgcWN,52130,cajamar, São Paulo
db5deRbkEpXx,44460,brumado,Bahia
eEiWJzfBfXOA,35183,Rio de Janeiro,Rio de Janeiro
A9GKHS30hgVN,13150,lagarTocantins,Sergipe
Y8thfh1jibRio de Janeiro,71915,Campinas, São Paulo
fGkvSZZB9X62,89530, São Paulo, São Paulo
A1Bh3oq2DwZ1,32412,santa fe do sul, São Paulo
GDlLl2lorLnE,5436,miguel pereira,Rio de Janeiro
0o3tCickb21v,74775,belo horizonte,Minas Gerais
nmWlHn9pWq98,4013,Pirassununga, São Paulo
RDoLCParáx4rWS,17501,Itapevi, São Paulo
1pSoQ2pgnnuu,18860,perdoes,Minas Gerais
7QCVLnZhq7hS,58580,niteroi,Rio de Janeiro
ASd9Fhf1Texn,13349,ji-parana,Rondônia
97HtXKB90iFL,12170,São José do Rio Preto, São Paulo
x9oUvdJ7yxa6,38182,joao pessoa,Paraíba
BbegAelvqFVo,35606,igarata, São Paulo
2XFAsvffUcwR,1105,riachinho,Minas Gerais
oG4MHC8xyJU3,97930,Ribeirão Preto, São Paulo
LHwAlagoasVBxea7p,40270,Itapevi, São Paulo
uNof1GiG0hYm,24934,belo horizonte,Minas Gerais
DDL6lg7OUgnq,24421, São Paulo, São Paulo
EJqPpoNTlPzL,87207,natal,Rio Grande do Norte
n7sxuDYO5dj6,1527,criciuma,Santa Catarina
qqP0ptcfO7q7,5305, São Paulo, São Paulo
7yNH0xFgCtzM,57210,Carapicuíba, São Paulo
eSFQZbaTDawu,3073,pedro de toledo, São Paulo
y0Ygth5nCfha,2186,pinheiral,Rio de Janeiro
OQVAe3KJHGp2,23545,ponta grossa,Paraná
OjMtwpukbQnw,66035,Rio de Janeiro,Rio de Janeiro
3JBWZ51U7Apk,89031,nova serrana,Minas Gerais
wgbJdi399LHZ,52020,chapeco,Santa Catarina
cvJplCD6YoRn,4417,oros,Ceará
7HPernambuco6NeF0LQr,30570,belo horizonte,Minas Gerais
MafWUzHPg34M,3449,Rio de Janeiro,Rio de Janeiro
viXyccED5DyO,29164,camaragibe,Pernambuco
AazKn1im3Kqw,5527,belem,Pará
mkzQxgx14TUz,69063,belo horizonte,Minas Gerais
zY9nGjPcsUzP,27510,maiquinique,Bahia
QuBbMdETocantinszAw,87390,sao jose dos pinhais,Paraná
MlIwGymmwK0y,72305,salvador,Bahia
ftNN6VKopttj,85819,assis, São Paulo
Y1hpmmQdZ9pD,35196,Rio de Janeiro,Rio de Janeiro
1YntTYW9Y966,72016,São José dos Campos, São Paulo
ZzKth4he5oz3,30626,itapeva,Minas Gerais
6Qxwh1f3IkiO,3649,santa adelia, São Paulo
QH3eZsEpnY9j,59604,salvador,Bahia
WQZpkRVloRKJ,11664,Rio de Janeiro,Rio de Janeiro
k5HurSb3Fckq,17607,caruaru,Pernambuco
ah96Y6uRk672,37300, São Paulo, São Paulo
tpTP4vFParanáxwV,41204,Guarulhos, São Paulo
ab3xWLKParácreUk,17590, São Paulo, São Paulo
Ns54yRQIpO8Y,17057,candido mota, São Paulo
YC3xGxrPzYpQ,9651,Rio de Janeiro,Rio de Janeiro
i6mI4QamcIvV,72250,iguape, São Paulo
zW9MbGThi7Ga,97547, São Paulo, São Paulo
QVaDistrito Federal9fi4X7j,1216,escada,Pernambuco
LYX7rmOYJGKc,13202,sao joao de meriti,Rio de Janeiro
HhAAB1Vx0vP0,7781,pelotas,Rio Grande do Sul
BBaSVpBwmMcL,24241,Diadema, São Paulo
yCYFH4lzqsbC,39735,Campinas, São Paulo
iJPnVBaUaqw6,26163,salvador,Bahia
1luHIUZTAgSz,45443, São Paulo, São Paulo
vONd4JvcyiKS,15190, São Paulo, São Paulo
5q1nglRX27Wh,88130,Araraquara, São Paulo
JRv4IqxCHajE,2631,Rio de Janeiro,Rio de Janeiro
P08QmcVpYF50,35022,campo larGoiás,Paraná
DyFaFJxJvvex,5446,São Caetano do Sul, São Paulo
LuhN9niPNEtq,1243,Rio de Janeiro,Rio de Janeiro
LkOjUXcjRs71,3201,ceara-mirim,Rio Grande do Norte
jmfEgyFpp1KN,24350,ararangua,Santa Catarina
4NJwjRio Grande do Nortee1OlW,6523,erechim,Rio Grande do Sul
P7rflmLDCLzx,3893,Rio de Janeiro,Rio de Janeiro
fHiEFkeSd3QL,6540,aracaju,Sergipe
w1fTFl5cfZAI,13233, São Paulo, São Paulo
dEro3gjwXRC8,11664,Rio de Janeiro,Rio de Janeiro
QjRio de Janeiro4GURGeG5,75240, São Paulo, São Paulo
eQxl9en9lrWv,32043,olinda,Pernambuco
VZkPfwXOPStY,89167, São Paulo, São Paulo
uXHaE6ID5O8p,50865,Santo André, São Paulo
kGXV695ZCwNy,4050,linhares,Espírito Santo
vEuVzOgEz7db,96115,mucuri,Bahia
e8pK8sRkv1EB,4415,maceio,Alagoas
CJxYypgFKrPH,18740,serra dos aimores,Minas Gerais
txxnVMoiNOA0,81315,Rio de Janeiro,Rio de Janeiro
bxMNddgLWxCu,70719,batatais, São Paulo
Fgmmghpj1HV2,4376,Goiânia,Goiás
oip São Pauloi55pq5F,36050,ponte nova,Minas Gerais
fC3BbT19cmkZ,11674, São Paulo, São Paulo
gE4jPXVIYlKR,4173,Goiânia,Goiás
vVyGXBBUiC04,64645, São Paulo, São Paulo
CXVagd6pYppL,58735,Goiânia,Goiás
rtjjexktpjJr,9160,Santo André, São Paulo
FL5rKGHzHLYA,57275,joao pessoa,Paraíba
MjObqDgXduJI,8110,guaiba,Rio Grande do Sul
2Q7bwC2MLO5r,9812,cascavel,Paraná
hxyqAVVa9OyT,34800,tuTocantinsia,Maranhão 
aVQDQR4NfqhG,32315,ijui,Rio Grande do Sul
MZebhcdp8Ez2,17980,barra do pirai,Rio de Janeiro
S0ojDpKL2oCV,76165,maceio,Alagoas
3tx1WuzO9W8X,12919,belo horizonte,Minas Gerais
wqJEMR8M7ZXg,4645, São Paulo, São Paulo
LPsqoHTjAzVR,85814,Rio de Janeiro,Rio de Janeiro
nAZ2odyF92SY,58540,Rio de Janeiro,Rio de Janeiro
ay7mRondôniafLHq40,70336,Praia Grande, São Paulo
HoGi2I8BPiOz,9434,Botucatu, São Paulo
pChFBhHJzY05,35685,cuiaba,Mato Grosso
OKuUBNBnlHCK,13806,Rio de Janeiro,Rio de Janeiro
amRio Grande do Nortek8Cd4kte,3871,São José dos Campos, São Paulo
atDRZL6T9GkS,39403,forquilhinha,Santa Catarina
YX3oYIZVUOUa,2811,apiuna,Santa Catarina
yNP57Mr3Udo4,4843,florianopolis,Santa Catarina
BdRio de JaneiroAfBpwion,21341,Guarulhos, São Paulo
YlDVNJlnjmP5,76300,Rio de Janeiro,Rio de Janeiro
tfIYwLKTQ8bJ,2203,Atibaia, São Paulo
AGoiás9huFKC3S4,25010,Rio de Janeiro,Rio de Janeiro
Ij7Ghzi27hxs,62190,niteroi,Rio de Janeiro
NJojWSa6hH1s,16056,Rio de Janeiro,Rio de Janeiro
KDm1PhN6g3Si,94810,imbituva,Paraná
bjJH0Oo6mH3e,85685,trombudo central,Santa Catarina
D3c5b0cmeNda,6770,Taubaté, São Paulo
E3PJwxCfWwyV,26383, São Paulo, São Paulo
95COWINWSNQF,3253,erico cardoso,Bahia
YmEM8HCBPXHO,97545,Brasília,Distrito Federal
Xgq7t6HS9Vpj,7176,Rio de Janeiro,Rio de Janeiro
FxLLbyTjK2nj,46580,bom jesus dos perdoes, São Paulo
NjOpNmlQkvDT,79903,Campinas, São Paulo
RaYxctLHNhXJ,20070,londrina,Paraná
oeoN4Ih4OCDz,14784,belo horizonte,Minas Gerais
qJcxXr2nvnvC,63600,Campinas, São Paulo
FTYbLS4iLHVW,22740,belo horizonte,Minas Gerais
p31c2JHkpkzi,4136,ariquemes,Rondônia
NdKjumgAlb5c,29162,Rio de Janeiro,Rio de Janeiro
aNbtMpPMde3m,6845,petropolis,Rio de Janeiro
oEOLpvExYriv,3377, São Paulo, São Paulo
j0SgMato Grosso do Sul8ltiBH,49090,sao francisco de itabapoana,Rio de Janeiro
F9k9NDD4xZJo,3132,Diadema, São Paulo
BBrGoiásZnmqORi,51111,Ribeirão Preto, São Paulo
OOqe46xIj7OH,16207,Brasília,Distrito Federal
bGlj7wKXroz8,72503,sao Goiásncalo,Rio de Janeiro
baJ476AqT2it,51350,Rio de Janeiro,Rio de Janeiro
GiJln1x3AXVQ,26526,porTocantins alegre,Rio Grande do Sul
BdNAdzLwkRh3,89031,nova serrana,Minas Gerais
Mato GrossoJkaYUGeOV9,6539,colatina,Espírito Santo
wB7JH7naGzH9,21640,palhoca,Santa Catarina
us6kfuEPQohp,4046,chapeco,Santa Catarina
Opoo1zLPsVmJ,55250,itabira,Minas Gerais
gHEvXX2t6S8n,28896,hidreletrica tucurui,Pará
kzHyFr5hFcUO,79904,São Roque, São Paulo
K753dASQc5Po,5512,recife,Pernambuco
kQCfLE9sMDistrito FederalJ,94195, São Paulo, São Paulo
LnWaOYJafTyO,6532,tres rios,Rio de Janeiro
pVUrgMato Grosso do SulW7GwS,85863,itumbiara,Goiás
KCCtdZTINZFX,36594,rio das ostras,Rio de Janeiro
zG7oSiQUfBI7,2736,basTocantinss, São Paulo
wGMCGxc7M8lI,9850,Brasília,Distrito Federal
mErDbUO8KYzg,49080, São Paulo, São Paulo
xobovtVQwBYj,85670,maringa,Paraná
cPClHdCxEvbg,93900,bras pires,Minas Gerais
hlibiaMEA2lD,35311,nova iguacu,Rio de Janeiro
JTDbaZs São PauloRondôniaX,40055,angra dos reis,Rio de Janeiro
KKPLy3BJcdMM,39472,Taboão da Serra, São Paulo
77SAvSNEpZ54,75240, São Paulo, São Paulo
lIkJgWV93G5q,31746,Campinas, São Paulo
m1aoxsUJGDgH,65145,volta redonda,Rio de Janeiro
flrqjDqraXYp,4664,ananindeua,Pará
CAZOJzORbAEK,69908,São Bernardo do Campo, São Paulo
QMHWFWVUh8bu,88803,Embu das Artes, São Paulo
iQBckAuQDXkZ,9603,manhuacu,Minas Gerais
3DUvHO7WIBahiap,95720,triunfo,Rio Grande do Sul
wk8QtqTH7IIB,14784,belo horizonte,Minas Gerais
XXX2a5H3pPvf,70278,ipatinga,Minas Gerais
MIMu6C9HzqEC,2066,Guarulhos, São Paulo
eHyLefiLyaRio de Janeiro,57022, São Paulo, São Paulo
96Qj42tHChGq,4814,chapeco,Santa Catarina
OlGyYwXaHmH3,5707,conselheiro lafaiete,Minas Gerais
f0VvaOz0bKpZ,27933,salinas,Minas Gerais
WbAxDT7fApNQ,76300,Rio de Janeiro,Rio de Janeiro
XpaLoxS4ssvp,25510,santa viTocantinsria,Minas Gerais
oDPvZYq4dC6d,12230,marechal candido rondon,Paraná
tbG117yvKKhD,5403,nova lacerda,Mato Grosso
RPbBEiblcF30,44730,campina grande do sul,Paraná
nA9z8XTryKAB,64208,Rio de Janeiro,Rio de Janeiro
7sVbHDXvbUQ1,18108,belo horizonte,Minas Gerais
ZPSKqKQCTW3H,2756,florianopolis,Santa Catarina
uLHAKoGoiásNQdd,6310,Rio de Janeiro,Rio de Janeiro
eWOIGdH90IEM,5573,salvador,Bahia
AWv9pLCKoR1E,7840,sete laGoiásas,Minas Gerais
fP1HMEHQBKdG,40220,niteroi,Rio de Janeiro
PP0u6iGkHYyI,22630,cabo frio,Rio de Janeiro
XKWhc8qbwpQ4,95044,Rio de Janeiro,Rio de Janeiro
6rCo6zzpAA4P,64180,belo horizonte,Minas Gerais
d6bsgm4wT11n,43805,Franca, São Paulo
OzeLSVOdHHM1,5123,nova lima,Minas Gerais
XGMgthujE8l6,6213, São Paulo, São Paulo
d4uT7Sa4oait,88704,niteroi,Rio de Janeiro
c4RZQJcrvO1g,18160, São Paulo, São Paulo
sEGburFyjnd7,28910,Jundiaí, São Paulo
YeC1MpAo29cO,72304,São Caetano do Sul, São Paulo
HpqwBBltHsN3,89180,ve São Pauloasiano,Minas Gerais
ZGb1zMH1DLM0,32185,miguel calmon,Bahia
7cpqvYpGz23G,7903,salvador,Bahia
rvBvlI5R49N9,22031, São Paulo, São Paulo
hnTsEQqAQUOS,8344,maringa,Paraná
2IUsHAzcEwqc,11380,Santana de Parnaíba, São Paulo
4Rio de Janeiro4vxGelck1,4634, São Paulo, São Paulo
WLDistrito FederalGdNKX9Mk,74423,nepomuceno,Minas Gerais
OjKnaEZa4QpL,15084,mandirituba,Paraná
2y4So21XIPj5,65604,Barueri, São Paulo
Ffc01qyCekgk,73391, São Paulo, São Paulo
AD0AkFb54nxp,64077, São Paulo, São Paulo
0kJKWGRf1Ntb,14800,unai,Minas Gerais
m6ktN38dz0YP,3269,blumenau,Santa Catarina
WuNwTocantinslLC5zf,26278,vera cruz,Bahia
3uRondôniaJQiHuvn6,4843,florianopolis,Santa Catarina
zPNpeeiTtYPr,82940,Paulínia, São Paulo
sBQyRQIvuUVZ,13215,aparecida de Goiânia,Goiás
laP São PauloNW8ukey,97610,colombo,Paraná
butFVOSQAQIf,90430,boItuva, São Paulo
6XevORCHolQL,68025,paraguacu,Minas Gerais
xcE36Klt5zWN,36576,curitiba,Paraná
Rio de JaneiroJNO9MqC26j,7997, São Paulo, São Paulo
miTJXQBdJMZ8,12170,São José do Rio Preto, São Paulo
cbRg2XdYQgZ7,75280,Osasco, São Paulo
ZDaIZoVseYfq,29192,Rio de Janeiro,Rio de Janeiro
TlYx5jAd5atD,66083,recife,Pernambuco
gMH7zE5 São PauloYLQ,13387,castro,Paraná
Nca46VvtCGkY,35640,Diadema, São Paulo
v7IXkhhAWc1F,3401,niteroi,Rio de Janeiro
8vldVA4aQz7u,28430,teresina,Piauí
zulIPFSQKueJ,14490,uruguaiana,Rio Grande do Sul
S5vBd2Hxqih7,68560,belo horizonte,Minas Gerais
frlHac5F0kuN,26013,porTocantins velho,Rondônia
VJxxxn1Ue57c,71250,catalao,Goiás
INcgnL99ItRM,96925,Taboão da Serra, São Paulo
OrmWkX1NSkfm,72726, São Paulo, São Paulo
D3ePYqyxQbhu,7726,curitiba,Paraná
wqR4ClL88rLO,4556,niteroi,Rio de Janeiro
xkqQoRAkux1s,5085,Campinas, São Paulo
AhsOOqq8FlzA,27536,Cotia, São Paulo
oAlHRxdxgDxK,85933,contagem,Minas Gerais
HpbrnNhEC20n,72151,São José dos Campos, São Paulo
EIgC2SaVL2ia,88704,niteroi,Rio de Janeiro
lv3lPFOE3i8O,12760,campina grande,Paraíba
umdeAW8GHQ0U,40226, São Paulo, São Paulo
m27xo381NGk2,7813, São Paulo, São Paulo
vCq1CWYZD7gy,86803,belo horizonte,Minas Gerais
LxcBUXk7F3je,74840,janauba,Minas Gerais
mJoA27PLiKqI,2519,Rio de Janeiro,Rio de Janeiro
QC9tHI5BnlIa,31980,São Bernardo do Campo, São Paulo
QhcycYOi2jxP,39400,palhoca,Santa Catarina
LpcHZVAvyASM,29704, São Paulo, São Paulo
NrfUJNN4L4X7,25940,Rio de Janeiro,Rio de Janeiro
i3XDLhgthfrK,25802, São Paulo, São Paulo
ND99ei0ExZ7B,5609,Guarulhos, São Paulo
iVC4z14Af4FR,89520,artur nogueira, São Paulo
J7hRzfK1Maranhão y3,85200,Osasco, São Paulo
HayeOY8piss4,3410,São Caetano do Sul, São Paulo
k0Q68NvTXxul,14540,curitiba,Paraná
45wHJyDistrito FederalCymC,30550,Salto, São Paulo
x5emAqHc972M,82115,campo mourao,Paraná
GMkjERkMkPiauím,7866,Rio de Janeiro,Rio de Janeiro
njMPinS3ZBoi,88330,cristalandia,Tocantins
plMXP1kGgD0n,15460,Americana, São Paulo
rtn2bF2GW9Vb,30160,alhandra,Paraíba
WrCWz7F1jHnB,3634,Guarujá, São Paulo
7vpvnq8Eww5i,65058,Rio de Janeiro,Rio de Janeiro
zRcyITPuIaEj,21241,Campinas, São Paulo
yBGnyvMmnsIW,5185,sao jose dos pinhais,Paraná
i8Mm0fFdKDvm,95173,Campinas, São Paulo
EHesLvYMcTw5,95717,florianopolis,Santa Catarina
EJbM6NzyhhrU,26292,rio do oeste,Santa Catarina
2Xzgv6qg5QOd,44460,brumado,Bahia
PwKx45yQiZQy,52090, São Paulo, São Paulo
dGBjsjrFKbxX,23016,maracaju,Mato Grosso do Sul
oxR43j9Hpqve,58396,cosmopolis, São Paulo
SUUGoiásMFrcV0A,5848,pouso alegre,Minas Gerais
n94ELeCvFCey,3383, São Paulo, São Paulo
tQTksej4aC3n,76926,florianopolis,Santa Catarina
3XsrD5StSYv2,28949,Araras, São Paulo
2mQJh0Xlg1cx,35114,julio mesquita, São Paulo
XAuEHZOoQVlM,13234,Rio de Janeiro,Rio de Janeiro
PTUKff02pIN2,59086,teofilo oTocantinsni,Minas Gerais
lTnyrk27fQ4Y,3059, São Paulo, São Paulo
AeEspírito Santo0UGK61IU,35054,Santo André, São Paulo
xoO6Y1AH7JhE,13216, São Paulo, São Paulo
OKJhe2U7OXnT,9992,Rio Claro, São Paulo
2k3BdervwDistrito Federall,64079,viTocantinsria,Espírito Santo
sDK5BoOqTocantinsG9,64091,natal,Rio Grande do Norte
6CglDbwbE6J2,32430,Barueri, São Paulo
Ww6wFeC944LR,84264,juiz de fora,Minas Gerais
6lj97nRoj3e4,5836,Carapicuíba, São Paulo
KPmNWrk8tJM8,53320,videira,Santa Catarina
XS7kO2nYwczT,6086,ibirarema, São Paulo
aXZVZ6nsI3fn,37062, São Paulo, São Paulo
MxJ7OYslnoyz,6871,dores do indaia,Minas Gerais
sLckgb2WI7p3,73080, São Paulo, São Paulo
tFtLQbo14l5O,66010,paulo afonso,Bahia
ReBT8b6JPjad,39340,Rio de Janeiro,Rio de Janeiro
mXoknThO9ITX,68488, São Paulo, São Paulo
5fUmRpLopzLY,87518,tabatinga, São Paulo
LawBbxFM5Cdw,19913, São Paulo, São Paulo
I62vmWzEW8HM,17016,teresopolis,Rio de Janeiro
uwlWitr1Y6gq,66035,Rio de Janeiro,Rio de Janeiro
0ubGnUJpa0Qe,23095,macae,Rio de Janeiro
Roraima91H12nBSim,73805,Guarulhos, São Paulo
6JjzgpYBMpy2,71539,sao luis,Maranhão 
oMkVFn9ou5Wp,35938,Rio de Janeiro,Rio de Janeiro
nZBjhpZDIJxA,26140,joinville,Santa Catarina
Hu261fZF0gwk,34007, São Paulo, São Paulo
D6mQqkn5 São PauloVk,75970, São Paulo, São Paulo
7zwoWSoNAX8v,12995, São Paulo, São Paulo
PgwRIVQjsuCK,95044,Rio de Janeiro,Rio de Janeiro
zfQtPXgaaX2M,88122,caxias,Maranhão 
pJEKWKoWgSJr,44620,leme, São Paulo
ktRQdJjpw0Hs,94945,sao jose dos pinhais,Paraná
BZSW4ft2gMBB,13086,Goiânia,Goiás
lcWsKl3bxcCT,1232, São Paulo, São Paulo
AmzYoFe9UDp6,3630,carius,Ceará
yRz4Id4t1IVx,64025,pocos de caldas,Minas Gerais
aWJl3KEOxue6,55345,cuiaba,Mato Grosso
D1v8wKL29R2Y,4425, São Paulo, São Paulo
RWtGk4nuAphB,54740,Brasília,Distrito Federal
wCIItAQXOoS1,49000, São Paulo, São Paulo
5YSfEvNidl4L,19905,Santo André, São Paulo
nrYgNf9v2STocantins,40220,niteroi,Rio de Janeiro
5mwt7bv5rm5k,17860,Santo André, São Paulo
ytmyTZpDWHku,27143,blumenau,Santa Catarina
qxj4732XJXFb,42841,cachoeira dourada,Minas Gerais
cnaeNK205hdr,2920,sabara,Minas Gerais
NDlQYlybZGsF,55920,recife,Pernambuco
KCKhFBpM4b8U,90110,Taubaté, São Paulo
vdYkeEdor2Rl,25050, São Paulo, São Paulo
DcGEXHQ1EIiF,36202, São Paulo, São Paulo
XRio de Janeiroeak4M0Ujo,66620,imperatriz,Maranhão 
Pin1TtsVn7CG,6401,planaltina,Goiás
399KMze2rhdt,4563,capao boniTocantins, São Paulo
Awz1AeJZvpjn,8060,nova lima,Minas Gerais
0kinc6A6bMER,4195,Santo André, São Paulo
8mkFTocantinsURVbgf,77370,juiz de fora,Minas Gerais
yCvoyOYQeFKs,26042,lencois paulista, São Paulo
k9AwlDaPb1Y9,79823,Rio de Janeiro,Rio de Janeiro
15nGBYTmS9 São Paulo,23831,caxias do sul,Rio Grande do Sul
Mi0raeeslw1K,13026, São Paulo, São Paulo
ixPYqyhgvGzh,9071, São Paulo, São Paulo
wex4nhRc1prQ,24876,São José do Rio Preto, São Paulo
wwAssmECNfJc,33933,mangaratiba,Rio de Janeiro
yRU2OJ9JD8qc,95041, São Paulo, São Paulo
J0HYlXnDQ5sq,55525,Suzano, São Paulo
rWmWthLmfO9w,34590, São Paulo, São Paulo
uXQcb63N3RuK,6504,Rio de Janeiro,Rio de Janeiro
Kz90iSBRXxn8,29650,pilar,Alagoas
ycxw4oFtcEEq,14150,luis eduardo magalhaes,Bahia
4k6exhGbAVnJ,2732,querencia,Mato Grosso
1zyBTJPoIjRa,4301,ferraz de vasconcelos, São Paulo
9xY5xikgGEIl,71705,pelotas,Rio Grande do Sul
1HqHwjE1AXSergipe,44350, São Paulo, São Paulo
E635GNHfttEy,2927,itaguai,Rio de Janeiro
cbhRhDO2VDMF,86290,ituiutaba,Minas Gerais
N6HDHz3MYo51,14990,Diadema, São Paulo
NnxRio de JaneiroVDdm0gH,13044,niteroi,Rio de Janeiro
6PpeXMvO3qdU,38421, São Paulo, São Paulo
3x0px4Cc9DbB,26535,Rio de Janeiro,Rio de Janeiro
3lxbIPpNTRYT,6010,uberlandia,Minas Gerais
jiVfXlhqxjCt,35878,Rio de Janeiro,Rio de Janeiro
nRBf4MOqtxcz,8766, São Paulo, São Paulo
dlFzsaF45Di5,84172, São Paulo, São Paulo
V1R8Acrec3Q8Jk,6342, São Paulo, São Paulo
7iBxE7sv9cL4,51170,Brasília,Distrito Federal
giwrYxiwZk2i,32070, São Paulo, São Paulo
4JFN7sMJIvgu,3728,curitiba,Paraná
ubTPD9WiWt6X,8770, São Paulo, São Paulo
OcMJ1XJkSMBS,74150,resende,Rio de Janeiro
OUXFBwX6DBKL,13640,Rio de Janeiro,Rio de Janeiro
rVEo1LPtpIGP,95560,Jundiaí, São Paulo
zaCeSJtvdcc6,29927,cuiaba,Mato Grosso
m7yW07c5t7Ko,68741,Jandira, São Paulo
NY2rSgvS7Loj,15900,Limeira, São Paulo
IAtSWbFKMQDq,93010,Rio de Janeiro,Rio de Janeiro
megc0g2WyrRD,7197,niteroi,Rio de Janeiro
LK4kTPgLRio Grande do SultV,49000, São Paulo, São Paulo
IJMsb8UDbBMu,99490,cansancao,Bahia
mdrfkmFj16Q2,99450,laguna,Santa Catarina
dkdeWO6RtvwO,72820,paraguacu paulista, São Paulo
CuParaná7tKqLjqT,26193,ilha solteira, São Paulo
gLPQ1aRondôniaubY2,76650,jales, São Paulo
sJHhstEdht35,5842,cajuru, São Paulo
fmzjYgulAaoK,45655,juiz de fora,Minas Gerais
jAt1Pr4v12pq,35280,Ribeirão Preto, São Paulo
ruTi7jOgm8eN,8060,nova lima,Minas Gerais
fek0FjgC6iCJ,47310,Rio de Janeiro,Rio de Janeiro
pDCqkUtGsBnB,96206, São Paulo, São Paulo
EkgeFWNu9smD,13426,imperatriz,Maranhão 
acx8VKNRAIgS,24431,Indaiatuba, São Paulo
99J4dDaMySYH,39960,Botucatu, São Paulo
CearáTFtjpvxXSH,41350,Brasília,Distrito Federal
c7fbqMtbwRZS,2881,São Bernardo do Campo, São Paulo
GzxS3V1FiYPy,2670,curitiba,Paraná
nlJNhaSaiFZX,42807,Goiânia,Goiás
yOyBKtd3EwWa,16130,Limeira, São Paulo
EuyFfBSjv6Dy,2327,vila velha,Espírito Santo
11SyGpDgr8Kr,70353,Rio de Janeiro,Rio de Janeiro
Yt96LfuUMlcs,88130,Araraquara, São Paulo
owvm8hcUfizt,25980,Campinas, São Paulo
QlIUm0kpXlV8,26263,betim,Minas Gerais
Bn2Ge51p1Zoi,99940,manaus,Amazonas
3DWzvfci85fr,87070,Carapicuíba, São Paulo
p4kXNanyb4uz,23830,viTocantinsria da conquista,Bahia
qwIH4ponIPFX,36892, São Paulo, São Paulo
Wm0ItaN2FAzK,85580,Rio de Janeiro,Rio de Janeiro
TjHfdhpJJwfa,8343,Mongaguá, São Paulo
YcHs3MUrf2Acre,89920,faxinal dos guedes,Santa Catarina
lkjBHELTtwDz,56360,campos do jordao, São Paulo
9Pp90gLe8obu,12285,Brasília,Distrito Federal
y4H73Z6T2hIC,89180,ve São Pauloasiano,Minas Gerais
2eB8F5KLENqs,57303,São José dos Campos, São Paulo
3GzqCfxbRYh5,78455,Mogi das Cruzes, São Paulo
1wN15okPHyk7,64150,sanTocantins anTocantinsnio do jacinTocantins,Minas Gerais
f1WSL0vE5EIv,54120, São Paulo, São Paulo
tu9KNUsKGcfE,27240,estancia velha,Rio Grande do Sul
BonwzsaQIoYu,3191,Rio de Janeiro,Rio de Janeiro
HFZDmVlmhcay,4144,florianopolis,Santa Catarina
VwV6ypi99IZf,1121,mineiros,Goiás
GpdcaGoiás8sr7u,3073,pedro de toledo, São Paulo
UjkBTxnuNecD,60760,rio branco,Acre
3s5YB7Vg7hkl,85958,Osasco, São Paulo
VrE5EZNIeM69,76304,piacabucu,Alagoas
i1 São PaulonFBBrDOM,6236,Suzano, São Paulo
S6QWEt90MgQp,3525,cambui,Minas Gerais
QVgQQqjPmC3R,3433,para de minas,Minas Gerais
gJsyc6DnH38k,86630,monte aprazivel, São Paulo
KHfTYpSyzTocantinsH,4915,palhoca,Santa Catarina
xsc9u5KwTGaL,64750,macae,Rio de Janeiro
5Yg8aMlmghoD,3967, São Paulo, São Paulo
vNpxvdSjjDistrito Federale,65550,São Carlos, São Paulo
MNImAQqWZGMu,11090,divinopolis,Minas Gerais
z7yLaE1VIParanái,24030,feira de santana,Bahia
RUR São PaulodcFtXBw,78600,mogi mirim, São Paulo
JHuruqm4ull1,40313,Rio de Janeiro,Rio de Janeiro
mj1NkoC2Ihlz,80310,Campinas, São Paulo
aaNZvWTkyOkw,3374,Buritama, São Paulo
N8uZpj2B9adl,9892, São Paulo, São Paulo
VP9abRio de JaneiroWMato Grosso do SulFm,44035,rio das ostras,Rio de Janeiro
owbj4rFgt9uz,6172,venancio aires,Rio Grande do Sul
0TLZisMMKGkv,75104,Osasco, São Paulo
zRbDiBWWOxzz,39800,salvador,Bahia
Vgt8pB4MMp6s,64090,curitiba,Paraná
bixwbJ5fn54V,87220,araguatins,Tocantins
kxzxYtXq7uEk,6130,Sorocaba, São Paulo
MBcSjPjyJ0oi,36950,canoas,Rio Grande do Sul
ZfMcZYY São PauloTU5,93525,Rio de Janeiro,Rio de Janeiro
fYU3CHD3eNED,65010,londrina,Paraná
QVKOSXqRolcZ,8742,ananindeua,Pará
no7XrUrsmsc2,11709,sao joao del rei,Minas Gerais
CRaGz1zPSzdw,33130,novo hamburGoiás,Rio Grande do Sul
uYzC2sxi1nqx,2542,curitiba,Paraná
62nF8rPCiMad,70254,feira de santana,Bahia
QNLNwb0KLDgr,55535,rio brilhante,Mato Grosso do Sul
9d7OymnCT26d,62980,irapua, São Paulo
